"RegionID","RegionName","State","Metro","CountyName","SizeRank"
42150,"Hawthorne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",406
52696,"Johnson City","TN","Johnson City","Washington County",407
39097,"Idaho Falls","ID","Idaho Falls","Bonneville County",408
48573,"Woodstock","GA","Atlanta-Sandy Springs-Roswell","Cherokee County",409
32542,"Livonia","MI","Detroit-Warren-Dearborn","Wayne County",410
44328,"Brockton","MA","Boston-Cambridge-Newton","Plymouth County",411
50779,"Asheville","NC","Asheville","Buncombe County",412
53311,"Midlothian","VA","Richmond","Chesterfield County",413
45878,"Indio","CA","Riverside-San Bernardino-Ontario","Riverside County",414
16773,"Annapolis","MD","Baltimore-Columbia-Towson","Anne Arundel County",415
39966,"New Braunfels","TX","San Antonio-New Braunfels","Comal County",416
32777,"McDonough","GA","Atlanta-Sandy Springs-Roswell","Henry County",417
20776,"Terre Haute","IN","Terre Haute","Vigo County",418
16818,"Ashburn","VA","Washington-Arlington-Alexandria","Loudoun County",419
41059,"Sterling","VA","Washington-Arlington-Alexandria","Loudoun County",420
16839,"Auburn","WA","Seattle-Tacoma-Bellevue","King County",421
12886,"Muncie","IN","Muncie","Delaware County",422
54902,"Valdosta","GA","Valdosta","Lowndes County",423
50741,"Apopka","FL","Orlando-Kissimmee-Sanford","Orange County",424
52747,"Kennewick","WA","Kennewick-Richland","Benton County",425
5891,"Medford","OR","Medford","Jackson County",426
23444,"Allen","TX","Dallas-Fort Worth-Arlington","Collin County",427
26964,"Santa Monica","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",428
33450,"Plantation","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",429
26534,"Plainfield","IL","Chicago-Naperville-Elgin","Will County",430
33058,"New Bedford","MA","Providence-Warwick","Bristol County",431
34780,"Westminster","CA","Los Angeles-Long Beach-Anaheim","Orange County",432
6696,"Reading","PA","Reading","Berks County",433
46325,"Loveland","CO","Fort Collins","Larimer County",434
44571,"Cheyenne","WY","Cheyenne","Laramie County",435
38583,"Fort Smith","AR","Fort Smith","Sebastian County",436
46183,"Lawton","OK","Lawton","Comanche County",437
39220,"Kenosha","WI","Chicago-Naperville-Elgin","Kenosha County",438
54219,"Roswell","GA","Atlanta-Sandy Springs-Roswell","Fulton County",439
32921,"Monroe","LA","Monroe","Ouachita Parish",440
26319,"Orem","UT","Provo-Orem","Utah County",441
53359,"Missoula","MT","Missoula","Missoula County",442
5924,"Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",443
51758,"Duluth","MN","Duluth","Saint Louis County",444
54628,"Sunrise","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",445
39558,"Lynn","MA","Boston-Cambridge-Newton","Essex County",446
397329,"Holland","MI","Grand Rapids-Wyoming","Ottawa County",447
44641,"Cleveland","TN","Cleveland","Bradley County",448
41715,"Williamsburg","VA","Virginia Beach-Norfolk-Newport News","James City County",449
39398,"Lees Summit","MO","Kansas City","Jackson County",450
30236,"Appleton","WI","Appleton","Outagamie County",451
53569,"Newnan","GA","Atlanta-Sandy Springs-Roswell","Coweta County",452
46500,"Menifee","CA","Riverside-San Bernardino-Ontario","Riverside County",453
40737,"San Marcos","CA","San Diego-Carlsbad","San Diego County",454
16425,"Acworth","GA","Atlanta-Sandy Springs-Roswell","Cobb County",455
10700,"Canton","MI","Detroit-Warren-Dearborn","Wayne County",456
38968,"Herndon","VA","Washington-Arlington-Alexandria","Fairfax County",457
8814,"Queen Creek","AZ","Phoenix-Mesa-Scottsdale","Pinal County",458
38047,"Covington","GA","Atlanta-Sandy Springs-Roswell","Newton County",459
17309,"Carmel","IN","Indianapolis-Carmel-Anderson","Hamilton County",460
54294,"San Angelo","TX","San Angelo","Tom Green County",461
52387,"Hamilton","NJ","Trenton","Mercer County",462
34312,"Tonawanda","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",463
3761,"Bothell","WA","Seattle-Tacoma-Bellevue","Snohomish County",464
40013,"Newton","MA","Boston-Cambridge-Newton","Middlesex County",465
27768,"Warner Robins","GA","Warner Robins","Houston County",466
31567,"Flagstaff","AZ","Flagstaff","Coconino County",467
44583,"Chino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",468
38581,"Fort Pierce","FL","Port St. Lucie","Saint Lucie County",469
20128,"Redwood City","CA","San Francisco-Oakland-Hayward","San Mateo County",470
52839,"Lafayette","IN","Lafayette-West Lafayette","Tippecanoe County",471
32471,"Leesburg","VA","Washington-Arlington-Alexandria","Loudoun County",472
31892,"Gulfport","MS","Gulfport-Biloxi-Pascagoula","Harrison County",473
40355,"Pittsburg","CA","San Francisco-Oakland-Hayward","Contra Costa County",474
45417,"Georgetown","TX","Austin-Round Rock","Williamson County",475
31525,"Fall River","MA","Providence-Warwick","Bristol County",476
51757,"Duluth","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",477
24339,"Decatur","IL","Decatur","Macon County",478
33334,"Parker","CO","Denver-Aurora-Lakewood","Douglas County",479
53571,"Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",480
396020,"Arden-Arcade","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",481
33031,"Nashua","NH","Manchester-Nashua","Hillsborough County",482
41109,"Suffolk","VA","Virginia Beach-Norfolk-Newport News","Suffolk City",483
54089,"Redmond","WA","Seattle-Tacoma-Bellevue","King County",484
23742,"Bloomington","IL","Bloomington","McLean County",485
27491,"Tustin","CA","Los Angeles-Long Beach-Anaheim","Orange County",486
51414,"Citrus Heights","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",487
45449,"Glen Burnie","MD","Baltimore-Columbia-Towson","Anne Arundel County",488
41587,"Waukegan","IL","Chicago-Naperville-Elgin","Lake County",489
47080,"Pflugerville","TX","Austin-Round Rock","Travis County",490
30552,"Bowie","MD","Washington-Arlington-Alexandria","Prince Georges County",491
34637,"Walnut Creek","CA","San Francisco-Oakland-Hayward","Contra Costa County",492
53100,"Macomb","MI","Detroit-Warren-Dearborn","Macomb County",493
31543,"Fayetteville","AR","Fayetteville-Springdale-Rogers","Washington County",494
10451,"Bloomington","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",495
54428,"Sioux City","IA","Sioux City","Woodbury County",496
10608,"Buena Park","CA","Los Angeles-Long Beach-Anaheim","Orange County",497
32563,"Longmont","CO","Boulder","Boulder County",498
5291,"Iowa City","IA","Iowa City","Johnson County",499
17040,"Bismarck","ND","Bismarck","Burleigh County",500
50677,"Alhambra","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",501
51534,"Conyers","GA","Atlanta-Sandy Springs-Roswell","Rockdale County",502
24120,"Clifton","NJ","New York-Newark-Jersey City","Passaic County",503
31732,"Germantown","MD","Washington-Arlington-Alexandria","Montgomery County",504
39133,"Jackson","TN","Jackson","Madison County",505
34311,"Toms River","NJ","New York-Newark-Jersey City","Ocean County",506
32615,"Lynnwood","WA","Seattle-Tacoma-Bellevue","Snohomish County",507
44597,"Cicero","IL","Chicago-Naperville-Elgin","Cook County",508
31403,"Ellicott City","MD","Baltimore-Columbia-Towson","Howard County",509
41128,"Sumter","SC","Sumter","Sumter County",510
33287,"Owensboro","KY","Owensboro","Daviess County",511
38004,"Conway","AR","Little Rock-North Little Rock-Conway","Faulkner County",512
25066,"Hattiesburg","MS","Hattiesburg","Forrest County",513
37303,"Battle Creek","MI","Battle Creek","Calhoun County",514
32120,"Huntington","NY","New York-Newark-Jersey City","Suffolk County",515
17453,"Spokane Valley","WA","Spokane-Spokane Valley","Spokane County",516
31166,"Danbury","CT","Bridgeport-Stamford-Norwalk","Fairfield County",517
7784,"Watsonville","CA","Santa Cruz-Watsonville","Santa Cruz County",518
34103,"Springfield","OH","Springfield","Clark County",519
12317,"Largo","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",520
24967,"Gresham","OR","Portland-Vancouver-Hillsboro","Multnomah County",521
10528,"Brandon","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",522
7476,"Troy","MI","Detroit-Warren-Dearborn","Oakland County",523
46978,"Panama City","FL","Panama City","Bay County",524
32311,"Kingsport","TN","Kingsport-Bristol-Bristol","Sullivan County",525
33865,"Sanford","FL","Orlando-Kissimmee-Sanford","Seminole County",526
26366,"Palm Coast","FL","Deltona-Daytona Beach-Ormond Beach","Flagler County",527
6665,"Quincy","MA","Boston-Cambridge-Newton","Norfolk County",528
7883,"Westland","MI","Detroit-Warren-Dearborn","Wayne County",529
33801,"Saint George","UT","St. George","Washington County",530
46863,"Ogden","UT","Ogden-Clearfield","Weber County",531
397383,"Johns Creek","GA","Atlanta-Sandy Springs-Roswell","Fulton County",532
37736,"Canton","GA","Atlanta-Sandy Springs-Roswell","Cherokee County",533
12214,"Kirkland","WA","Seattle-Tacoma-Bellevue","King County",534
14446,"Waldorf","MD","Washington-Arlington-Alexandria","Charles County",535
54529,"Stafford","VA","Washington-Arlington-Alexandria","Stafford County",536
53148,"Manteca","CA","Stockton-Lodi","San Joaquin County",537
51239,"Camarillo","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",538
45243,"Farmington Hills","MI","Detroit-Warren-Dearborn","Oakland County",539
38130,"Dalton","GA","Dalton","Whitfield County",540
31093,"Cranston","RI","Providence-Warwick","Providence County",541
18765,"Jonesboro","AR","Jonesboro","Craighead County",542
7101,"Slidell","LA","New Orleans-Metairie","Saint Tammany Parish",543
52333,"Greenwood","IN","Indianapolis-Carmel-Anderson","Johnson County",544
51835,"Eau Claire","WI","Eau Claire","Eau Claire County",545
50742,"Apple Valley","CA","Riverside-San Bernardino-Ontario","San Bernardino County",546
126423,"Town 'n' Country","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",547
6365,"Oviedo","FL","Orlando-Kissimmee-Sanford","Seminole County",548
38529,"Fishers","IN","Indianapolis-Carmel-Anderson","Hamilton County",549
27136,"Smyrna","GA","Atlanta-Sandy Springs-Roswell","Cobb County",550
50764,"Arlington Heights","IL","Chicago-Naperville-Elgin","Cook County",551
12292,"Lakewood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",552
12864,"Mount Pleasant","SC","Charleston-North Charleston","Charleston County",553
53812,"Parma","OH","Cleveland-Elyria","Cuyahoga County",554
24245,"Covina","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",555
24965,"Greer","SC","Greenville-Anderson-Mauldin","Greenville County",556
40704,"Saint Joseph","MO","St. Joseph","Buchanan County",557
27512,"Upland","CA","Riverside-San Bernardino-Ontario","San Bernardino County",558
24359,"Deltona","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",559
5621,"Lexington","NC","Winston-Salem","Davidson County",560
10723,"Carson","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",561
40919,"Simpsonville","SC","Greenville-Anderson-Mauldin","Greenville County",562
25179,"Hoover","AL","Birmingham-Hoover","Jefferson County",563
33889,"Schaumburg","IL","Chicago-Naperville-Elgin","Cook County",564
41460,"Valparaiso","IN","Chicago-Naperville-Elgin","Porter County",565
398816,"Lancaster","PA","Lancaster","Lancaster County",566
40414,"Porterville","CA","Visalia-Porterville","Tulare County",567
17191,"Brooklyn Park","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",568
32999,"Mountain View","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",569
46179,"Lawrence","MA","Boston-Cambridge-Newton","Essex County",570
397629,"Colonie","NY","Albany-Schenectady-Troy","Albany County",571
13325,"Plant City","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",572
16785,"Apex","NC","Raleigh","Wake County",573
46431,"Maryville","TN","Knoxville","Blount County",574
54759,"Turlock","CA","Modesto","Stanislaus County",575
54458,"Somerville","MA","Boston-Cambridge-Newton","Middlesex County",576
53360,"Missouri City","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",577
19411,"Mission","TX","McAllen-Edinburg-Mission","Hidalgo County",578
44116,"Bellflower","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",579
13576,"Rome","GA","Rome","Floyd County",580
47379,"Richmond","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",581
5201,"Homestead","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",582
13213,"Pasco","WA","Kennewick-Richland","Franklin County",583
39483,"Lodi","CA","Stockton-Lodi","San Joaquin County",584
10727,"Casa Grande","AZ","Phoenix-Mesa-Scottsdale","Pinal County",585
34308,"Tomball","TX","Houston-The Woodlands-Sugar Land","Harris County",586
26679,"Rancho Cordova","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",587
40868,"Shelby","MI","Detroit-Warren-Dearborn","Macomb County",588
13059,"O Fallon","MO","St. Louis","Saint Charles County",589
40689,"Saint Charles","MO","St. Louis","Saint Charles County",590
10241,"Baldwin Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",591
41025,"Spring Valley","CA","San Diego-Carlsbad","San Diego County",592
20337,"San Ramon","CA","San Francisco-Oakland-Hayward","Contra Costa County",593
4329,"Deerfield Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",594
20323,"Salisbury","NC","Charlotte-Concord-Gastonia","Rowan County",595
18025,"Evanston","IL","Chicago-Naperville-Elgin","Cook County",596
39655,"Marysville","WA","Seattle-Tacoma-Bellevue","Snohomish County",597
40779,"Schenectady","NY","Albany-Schenectady-Troy","Schenectady County",598
10226,"Avondale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",599
40524,"Redlands","CA","Riverside-San Bernardino-Ontario","San Bernardino County",600
12012,"Huntington","WV","Huntington-Ashland","Cabell County",601
53585,"Noblesville","IN","Indianapolis-Carmel-Anderson","Hamilton County",602
398360,"Poughkeepsie","NY","New York-Newark-Jersey City","Dutchess County",603
34248,"Temple","TX","Killeen-Temple","Bell County",604
11462,"Folsom","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",605
26561,"Plymouth","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",606
7223,"Springfield","OR","Eugene","Lane County",607
17008,"Bethlehem","PA","Allentown-Bethlehem-Easton","Northampton County",608
39076,"Huntington Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",609
37840,"Cheektowaga","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",610
20535,"Snellville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",611
37560,"Bremerton","WA","Bremerton-Silverdale","Kitsap County",612
25372,"Kendall","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",613
10530,"Brandon","MS","Jackson","Rankin County",614
26469,"Petaluma","CA","Santa Rosa","Sonoma County",615
47082,"Pharr","TX","McAllen-Edinburg-Mission","Hidalgo County",616
16733,"Alpharetta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",617
50783,"Atascocita","TX","Houston-The Woodlands-Sugar Land","Harris County",618
46089,"La Mesa","CA","San Diego-Carlsbad","San Diego County",619
32380,"Lake Forest","CA","Los Angeles-Long Beach-Anaheim","Orange County",620
26114,"New Rochelle","NY","New York-Newark-Jersey City","Westchester County",621
22730,"Waipahu","HI","Urban Honolulu","Honolulu County",622
14478,"Warwick","RI","Providence-Warwick","Kent County",623
13167,"Palm Harbor","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",624
34884,"Winter Park","FL","Orlando-Kissimmee-Sanford","Orange County",625
37406,"Bethesda","MD","Washington-Arlington-Alexandria","Montgomery County",626
54179,"Rochester Hills","MI","Detroit-Warren-Dearborn","Oakland County",627
39798,"Milpitas","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",628
24414,"Dothan","AL","Dothan","Houston County",629
19573,"New Britain","CT","Hartford-West Hartford-East Hartford","Hartford County",630
4002,"Casper","WY","Casper","Natrona County",631
18329,"Goodyear","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",632
47164,"Pleasanton","CA","San Francisco-Oakland-Hayward","Alameda County",633
3568,"Baytown","TX","Houston-The Woodlands-Sugar Land","Harris County",634
7484,"Tulare","CA","Visalia-Porterville","Tulare County",635
40057,"North Little Rock","AR","Little Rock-North Little Rock-Conway","Pulaski County",636
26820,"Rogers","AR","Fayetteville-Springdale-Rogers","Benton County",637
27195,"Southfield","MI","Detroit-Warren-Dearborn","Oakland County",638
46604,"Mooresville","NC","Charlotte-Concord-Gastonia","Iredell County",639
7217,"Springdale","AR","Fayetteville-Springdale-Rogers","Washington County",640
34868,"Winchester","VA","Winchester","Frederick County",641
40738,"San Marcos","TX","Austin-Round Rock","Hays County",642
46061,"Kokomo","IN","Kokomo","Howard County",643
10815,"Chino Hills","CA","Riverside-San Bernardino-Ontario","San Bernardino County",644
17158,"Brick","NJ","New York-Newark-Jersey City","Ocean County",645
52852,"Lake Elsinore","CA","Riverside-San Bernardino-Ontario","Riverside County",646
36296,"Suwanee","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",647
10497,"Bossier City","LA","Shreveport-Bossier City","Bossier Parish",648
52390,"Hammond","IN","Chicago-Naperville-Elgin","Lake County",649
6334,"Orange Park","FL","Jacksonville","Clay County",650
31751,"Glen Allen","VA","Richmond","Henrico County",651
52179,"Gastonia","NC","Charlotte-Concord-Gastonia","Gaston County",652
